"Date","ZCTA5CE10","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-04-30,"76073","TX","Dallas-Fort Worth","Wise","Paradise",12092,1429,0.000700280112044818,0.00989399293286219,0.0332610267534346,1069
2015-04-30,"38257","TN","Union City","Obion","South Fulton",12093,821,0.00489596083231334,0.0085995085995086,0.00366748166259169,2317
2015-04-30,"12887","NY","Glens Falls","Washington","Town of Whitehall",12094,1563,-0.0132575757575758,-0.0291925465838509,-0.0986159169550173,1293
2015-04-30,"60420","IL","Pontiac","Livingston","Dwight",12095,1234,0.0114754098360656,0.0065252854812398,-0.029110936270653,1583
2015-04-30,"71403","LA","Fort Polk South","Vernon","Anacoco",12096,1068,-0.0120259019426457,-0.116625310173697,-0.137318255250404,973
2015-04-30,"79536","TX","Abilene","Taylor","Merkel",12097,862,0.00349243306169965,0.0165094339622642,0.0576687116564417,1350
2015-04-30,"48049","MI","Detroit","Saint Clair","North Street",12098,1052,0.0144648023143684,0.0253411306042885,-0.0392694063926941,1815
2015-04-30,"29544","SC","Myrtle Beach","Horry","Galivants Ferry",12099,1174,0.0138169257340242,0.0307287093942054,0.118095238095238,782
2015-04-30,"12143","NY","Albany","Albany","Ravena",12100,1540,0.00260416666666667,0.012491781722551,0.0891089108910891,1220
2015-04-30,"30564","GA","Gainesville","Hall","Murrayville",12101,1157,-0.000863557858376511,0.00434027777777778,0.0193832599118943,1313
2015-04-30,"07058","NJ","New York","Morris","Montville",12102,2859,-0.0208904109589041,-0.0198834418923552,-0.0454090150250417,1148
2015-04-30,"33839","FL","Lakeland","Polk","Eagle Lake",12103,936,0.00214132762312634,0.00645161290322581,0.0365448504983389,1026
2015-04-30,"49706","MI",,"Emmet","Alanson",12104,931,0.0152671755725191,-0.02,-0.00214362272240086,1291
2015-04-30,"82636","WY","Casper","Natrona","Evansville",12105,1422,-0.0111265646731572,0.0186246418338109,0.183028286189684,882
2015-04-30,"44127","OH","Cleveland","Cuyahoga","Cleveland",12106,776,0.00910273081924577,0.0264550264550265,-0.0114649681528662,1399
2015-04-30,"46164","IN","Indianapolis","Johnson","Princes Lakes",12107,1153,-0.00859845227858985,-0.0212224108658744,0.0105170902716915,2593
2015-04-30,"96093","CA",,"Trinity","Weaverville",12108,1391,-0.00784593437945792,-0.00143575017946877,-0.0120738636363636,1249
2015-04-30,"53061","WI","Appleton","Calumet","New Holstein",12109,1050,-0.00662251655629139,0.0144927536231884,0.0903426791277258,1629
2015-04-30,"30563","GA","Cornelia","Habersham","Mount Airy",12110,1005,0.003996003996004,0.0203045685279188,0.0737179487179487,2252
2015-04-30,"02142","MA","Boston","Middlesex","Cambridge",12111,3005,-0.0111878907535373,-0.0432983126392869,-0.0989505247376312,558
2015-04-30,"08551","NJ","New York","Hunterdon","East Amwell Township",12112,2300,-0.0154109589041096,-0.0400667779632721,-0.124809741248097,1742
2015-04-30,"92004","CA","San Diego","San Diego","Borrego Springs",12113,1989,-0.0182625863770977,-0.02880859375,-0.0714285714285714,1703
2015-04-30,"13838","NY",,"Delaware","Town of Sidney",12114,1292,-0.0122324159021407,-0.0415430267062315,-0.0541727672035139,1321
2015-04-30,"85321","AZ","Tucson","Pima","Ajo",12115,865,-0.00574712643678161,0.00231749710312862,0.0236686390532544,1572
2015-04-30,"48211","MI","Detroit","Wayne","Detroit",12116,743,-0.00268456375838926,0.0150273224043716,0.00134770889487871,4578
2015-04-30,"17814","PA","Bloomsburg","Columbia","Benton Township",12117,1159,0.00346320346320346,0.019349164467898,0.0238515901060071,1154
2015-04-30,"12522","NY","Poughkeepsie","Dutchess","Dover",12118,1595,0.00377595972309629,0.00949367088607595,0.0390879478827362,1003
2015-04-30,"74965","OK",,"Adair","Westville",12119,902,0.00557413600891862,0.0112107623318386,-0.00331491712707182,683
2015-04-30,"78652","TX","Austin","Travis","San Leanna",12120,1702,-0.015615962984384,-0.012188044109112,-0.00526008182349503,1443
2015-04-30,"39740","MS","Columbus","Lowndes","Caledonia",12121,1132,0.0161579892280072,0.00532859680284192,0.0107142857142857,1077
2015-04-30,"75640","TX","Marshall","Harrison","Diana",12122,1349,-0.00295639320029564,-0.00148038490007402,0.0514419329696025,446
2015-04-30,"78605","TX",,"Burnet","Bertram",12123,1323,-0.00824587706146927,-0.02,0.0192604006163328,907
2015-04-30,"98349","WA","Seattle","Pierce","Lakebay",12124,1408,0.00643316654753395,0.0188133140376266,0.00427960057061341,1575
2015-04-30,"37353","TN","Cleveland","Bradley","Mc Donald",12125,1212,-0.00164744645799012,0.0033112582781457,0.0323679727427598,1426
2015-04-30,"37705","TN","Knoxville","Anderson","Andersonville",12126,1190,0.00337268128161889,0.00421940928270042,0.037489102005231,1551
2015-04-30,"04578","ME",,"Lincoln","Town of Wiscasset",12127,1238,0.00814332247557003,0.0239867659222498,0.103386809269162,1239
2015-04-30,"33890","FL","Wauchula","Hardee","Zolfo Springs",12128,1111,0.0146118721461187,0.0500945179584121,0.0431924882629108,806
2015-04-30,"29112","SC","Orangeburg","Orangeburg","North",12129,854,0.00117233294255569,0.00234741784037559,-0.050055617352614,870
2015-04-30,"32431","FL",,"Jackson","Cottondale",12130,859,-0.0249716231555051,-0.0683297180043384,-0.0919661733615222,908
2015-04-30,"54730","WI","Menomonie","Dunn","Colfax",12131,1102,-0.00181159420289855,-0.00181159420289855,-0.0307827616534741,1712
2015-04-30,"14546","NY","Rochester","Monroe","Scottsville",12132,1409,0.00571020699500357,0.0151296829971182,0.0617935192162773,1364
2015-04-30,"76821","TX",,"Runnels","Ballinger",12133,1144,0,0.0196078431372549,0.0812854442344045,1107
2015-04-30,"08091","NJ","Philadelphia","Camden","Berlin Township",12134,1522,0.0099535500995355,0.0410396716826265,-0.00587851077726976,1780
2015-04-30,"59230","MT",,"Valley","Glasgow",12135,804,0.005,-0.026634382566586,-0.0726643598615917,2337
2015-04-30,"72131","AR",,"Cleburne","Quitman",12136,947,0.0074468085106383,0.0361050328227571,0.0557413600891862,1073
2015-04-30,"37061","TN",,"Houston","Erin",12137,855,0.00352112676056338,0.0142348754448399,0.00706713780918728,1479
2015-04-30,"17527","PA","Lancaster","Lancaster","Salisbury Township",12138,1140,-0.0206185567010309,-0.0379746835443038,-0.0412111017661901,1108
2015-04-30,"52031","IA",,"Jackson","Bellevue",12139,1140,0.00263852242744063,0.0410958904109589,0.00617828773168579,1712
2015-04-30,"32619","FL","Gainesville","Gilchrist","Bell",12140,1165,-0.00512382578992314,-0.0118744698897371,-0.0315876974231089,571
2015-04-30,"23063","VA","Richmond","Goochland","Goochland",12141,1329,0.00150715900527506,0.0176110260336907,0.00987841945288754,1592
2015-04-30,"28356","NC","Fayetteville","Cumberland","Linden",12142,1124,-0.00177619893428064,-0.00177619893428064,0.0135256988277728,1031
2015-04-30,"55963","MN","Red Wing","Goodhue","Pine Island",12143,1342,0.00750750750750751,0.0151285930408472,0.0411171450737005,1831
2015-04-30,"28678","NC","Hickory","Alexander","Stony Point",12144,1027,0.0148221343873518,0.038422649140546,0.0856236786469345,1631
2015-04-30,"54612","WI",,"Trempealeau","Arcadia",12145,1126,0,0.0144144144144144,0.0503731343283582,1004
2015-04-30,"45338","OH","Dayton","Preble","Lewisburg",12146,1054,0.00861244019138756,0.0303030303030303,0.0529470529470529,1547
2015-04-30,"80102","CO","Denver","Adams","Bennett",12147,1601,0.0100946372239748,0.0302445302445302,0.144388849177984,928
2015-04-30,"16433","PA","Meadville","Crawford","Hayfield Township",12148,1186,0.00593723494486853,0.0367132867132867,0.00253592561284869,1359
2015-04-30,"30558","GA",,"Jackson","Maysville",12149,1052,0.00766283524904214,0.0223517978620019,0.0901554404145078,1156
2015-04-30,"31554","GA","Douglas","Coffee","Nicholls",12150,941,0.00319829424307036,0.0140086206896552,0.0250544662309368,1050
2015-04-30,"18610","PA","East Stroudsburg","Monroe","Tunkhannock Township",12151,1221,0.000819672131147541,-0.00326530612244898,0.0158069883527454,2090
2015-04-30,"27851","NC","Wilson","Wilson","Lucama",12152,951,-0.00209863588667366,-0.00209863588667366,0.0382096069868996,560
2015-04-30,"32535","FL","Pensacola","Escambia","Century",12153,832,0.00120336943441637,0.018359853121175,0.0426065162907268,1226
2015-04-30,"15834","PA",,"Cameron","Shippen Township",12154,1053,0.0144508670520231,0.0303326810176125,-0.0714285714285714,984
2015-04-30,"54830","WI",,"Burnett","Danbury",12155,1149,0.001743679163034,0.0258928571428571,0.0370036101083032,4311
2015-04-30,"48363","MI","Detroit","Oakland","Oakland",12156,2387,0.00802364864864865,0.0405405405405405,0.129139072847682,1548
2015-04-30,"40006","KY","Louisville/Jefferson County","Trimble","Bedford",12157,1119,0.00448833034111311,0.000894454382826476,0.186638388123012,854
2015-04-30,"44672","OH","Youngstown","Mahoning","Sebring",12158,756,0.00934579439252336,0.0384615384615385,0.05,1492
2015-04-30,"53594","WI","Watertown","Jefferson","Waterloo",12159,1228,0.00163132137030995,0.0173985086992543,0.0687554395126197,1592
2015-04-30,"56484","MN","Brainerd","Cass","Walker",12160,1229,-0.00243506493506494,-0.0112630732099759,-0.0807778608825729,1417
2015-04-30,"03223","NH","Lebanon","Grafton","Campton",12161,1308,0.0116009280742459,0.0202808112324493,0.0531400966183575,2319
2015-04-30,"07856","NJ","New York","Morris","Mount Arlington",12162,2184,-0.00862460281434408,-0.0157728706624606,0.0560928433268859,1582
2015-04-30,"39328","MS","Meridian","Kemper","De Kalb",12163,857,0.0094228504122497,-0.00348837209302326,0.0476772616136919,475
2015-04-30,"21776","MD","Baltimore","Carroll","New Windsor",12164,1819,-0.00437876299945265,-0.0156926406926407,-0.0188781014023732,1863
2015-04-30,"08243","NJ","Ocean City","Cape May","Sea Isle City",12165,2348,0.0440195642507781,0.0835256114443932,0.347102696500287,5909
2015-04-30,"55388","MN","Minneapolis-St Paul","Carver","Watertown",12166,1500,-0.00596421471172962,-0.0310077519379845,-0.0595611285266458,1606
2015-04-30,"96073","CA","Redding","Shasta","Palo Cedro",12167,1515,0.014735432016075,0.0271186440677966,0.162701458173446,818
2015-04-30,"31771","GA","Moultrie","Colquitt","Norman Park",12168,934,0,0.00214592274678112,0.0252469813391877,727
2015-04-30,"24482","VA","Staunton","Augusta","Verona",12169,1183,0,-0.029532403609516,0.00169348010160881,1456
2015-04-30,"98339","WA",,"Jefferson","Port Hadlock",12170,1279,0,0.00867507886435331,0.0389926888708367,893
2015-04-30,"77856","TX","College Station","Robertson","Franklin",12171,1278,-0.0031201248049922,0.0102766798418972,0.0766638584667228,611
2015-04-30,"99025","WA","Spokane","Spokane","Newman Lake",12172,1290,0.00233100233100233,0.0238095238095238,0.0723192019950125,1760
2015-04-30,"80466","CO","Boulder","Boulder","Nederland",12173,2142,0,0.010377358490566,-0.0196796338672769,1788
2015-04-30,"71837","AR","Texarkana","Miller","Fouke",12174,915,0.0304054054054054,0.0651920838183935,0.0828402366863906,732
2015-04-30,"72933","AR","Fort Smith","Franklin","Charleston",12175,877,0.0138728323699422,0.0428061831153389,0.0415676959619952,1270
2015-04-30,"98024","WA","Seattle","King","Fall City",12176,2348,0.0120689655172414,0.0325417766051011,0.113323850165955,1501
2015-04-30,"32950","FL","Melbourne","Brevard","Malabar",12177,1623,0.00995644057249533,0.0162805259862242,0.0834445927903872,1370
2015-04-30,"78962","TX",,"Colorado","Weimar",12178,1544,0.000648088139987038,0.0245520902455209,0.143703703703704,870
2015-04-30,"28634","NC","Statesville","Iredell","Harmony",12179,930,0.00323624595469256,0.0356347438752784,0.0426008968609865,2817
2015-04-30,"44003","OH","Ashtabula","Ashtabula","Andover",12180,931,0.0130576713819369,0.0152671755725191,0.0676605504587156,1084
2015-04-30,"06250","CT","Hartford","Tolland","Town of Mansfield",12181,1672,-0.00476190476190476,-0.00594530321046373,0.11690046760187,1712
2015-04-30,"63101","MO","St. Louis","Saint Louis City","Saint Louis",12182,1334,-0.00965107646622123,-0.0227106227106227,-0.0183958793230316,667
2015-04-30,"37870","TN",,"Claiborne","Speedwell",12183,921,0.00436205016357688,0.0132013201320132,0.0549828178694158,1985
2015-04-30,"21755","MD","Washington","Frederick","Jefferson",12184,1982,-0.00701402805611222,-0.0153999006458023,0.0426091530773277,1713
2015-04-30,"95321","CA","Phoenix Lake","Tuolumne","Groveland",12185,1372,0.000729394602479942,-0.00867052023121387,-0.00218181818181818,2837
2015-04-30,"71929","AR",,"Hot Spring","Bismarck",12186,989,-0.00201816347124117,0.00918367346938776,0.053248136315229,900
2015-04-30,"42041","KY","Union City","Fulton","Fulton",12187,819,0.00986436498150432,0.027603513174404,0.00614250614250614,703
2015-04-30,"72941","AR","Fort Smith","Sebastian","Lavaca",12188,903,-0.00878155872667398,0.00110864745011086,-0.0269396551724138,1206
2015-04-30,"08562","NJ","Philadelphia","Burlington","North Hanover",12189,2085,0.00433526011560694,0.0616089613034623,0.0456369107321966,1046
2015-04-30,"14505","NY","Rochester","Wayne","Marion",12190,1426,-0.0131487889273356,-0.0364864864864865,-0.0027972027972028,1409
2015-04-30,"76559","TX","Killeen","Bell","Nolanville",12191,1146,0.0150575730735164,0.0790960451977401,-0.00865051903114187,1122
2015-04-30,"47452","IN",,"Orange","Orleans",12192,822,0.00982800982800983,0.0123152709359606,0.0198511166253102,1634
2015-04-30,"18621","PA","Scranton","Luzerne","Hunlock",12193,996,0.00504540867810293,0.100552486187845,-0.0386100386100386,1793
2015-04-30,"11579","NY","New York","Nassau","Sea Cliff",12194,3176,-0.00935745477230193,0.00189274447949527,0.0944176430048243,1551
2015-04-30,"56364","MN",,"Morrison","Pierz",12195,1226,-0.00487012987012987,-0.0192,-0.0612557427258806,2180
2015-04-30,"74962","OK","Fort Smith","Sequoyah","Vian",12196,921,0.00217627856365615,0.00655737704918033,0.0336700336700337,788
2015-04-30,"06248","CT","Hartford","Tolland","Hebron",12197,1877,0.0118598382749326,-0.0314757481940144,0.218831168831169,1807
2015-04-30,"96137","CA",,"Plumas","Westwood",12198,1615,-0.00123685837971552,-0.00615384615384615,0.02735368956743,2219
2015-04-30,"29372","SC","Spartanburg","Spartanburg","Pacolet",12199,704,0.00427960057061341,0.0232558139534884,0.00571428571428571,1326
2015-04-30,"52247","IA","Iowa City","Washington","Kalona",12200,1331,0.00225903614457831,0.0812347684809098,0.190518783542039,1307
2015-04-30,"73030","OK",,"Murray","Davis",12201,741,0.00679347826086957,0.0150684931506849,-0.03515625,1632
2015-04-30,"71654","AR",,"Desha","McGehee",12202,738,0.0179310344827586,0.0336134453781513,0.0468085106382979,1180
2015-04-30,"54840","WI",,"Burnett","Grantsburg",12203,1072,-0.0174152153987168,-0.0137994480220791,0.0634920634920635,2649
2015-04-30,"73527","OK","Lawton","Comanche","Cache",12204,772,-0.00258397932816538,0.0104712041884817,0.0238726790450928,735
2015-04-30,"53805","WI","Platteville","Grant","Boscobel",12205,1079,-0.00185013876040703,0.0188857412653447,0.129842931937173,797
2015-04-30,"03461","NH","Keene","Cheshire","Rindge",12206,1475,-0.0127175368139224,-0.00673400673400673,0.0409315455187015,1831
2015-04-30,"96013","CA","Redding","Shasta","Burney",12207,1058,0.00954198473282443,0.0134099616858238,0.0907216494845361,1286
2015-04-30,"61846","IL","Danville","Vermilion","Georgetown",12208,1134,-0.00176056338028169,-0.00176056338028169,-0.0414201183431953,1479
2015-04-30,"02030","MA","Boston","Norfolk","Town of Dover",12209,3709,-0.00509656652360515,0.0153298658636737,0.0753841693244419,1839
2015-04-30,"30220","GA","Atlanta","Coweta","Grantville",12210,972,-0.0111902339776195,-0.0221327967806841,0.00206185567010309,1853
2015-04-30,"35221","AL","Birmingham","Jefferson","Birmingham",12211,752,-0.00397350993377483,0.010752688172043,0.010752688172043,2546
2015-04-30,"92249","CA","El Centro","Imperial","Heber",12212,1397,-0.107918263090677,-0.0893089960886571,-0.0887149380300065,1293
2015-04-30,"21863","MD","Ocean Pines","Worcester","Snow Hill",12213,1328,0,-0.00150375939849624,-0.0052434456928839,2421
2015-04-30,"93265","CA","Visalia","Tulare","Springville",12214,1271,0.0316558441558442,0.0863247863247863,-0.0078064012490242,2110
2015-04-30,"07704","NJ","New York","Monmouth","Fair Haven",12215,3138,0.0051249199231262,0.0502008032128514,0.103763629968343,2046
2015-04-30,"56215","MN",,"Swift","Benson",12216,1183,0.00852514919011083,0.0189491817398794,-0.00588235294117647,1310
2015-04-30,"39840","GA",,"Randolph","Cuthbert",12217,862,0.00116144018583043,0.00700934579439252,0.00700934579439252,972
2015-04-30,"45380","OH","Greenville","Darke","Versailles",12218,1205,0.0109060402684564,0.00584307178631052,0.0441941074523397,1229
2015-04-30,"62033","IL","St. Louis","Macoupin","Gillespie",12219,984,-0.0140280561122244,-0.0238095238095238,-0.0565675934803452,1905
2015-04-30,"25832","WV","Beckley","Raleigh","Daniels",12220,1196,0.00251466890192791,0.011844331641286,0.0381944444444444,1340
2015-04-30,"30521","GA",,"Franklin","Carnesville",12221,1091,0.00275735294117647,0.0234521575984991,0.064390243902439,918
2015-04-30,"47660","IN","Evansville","Gibson","Oakland City",12222,780,0.00775193798449612,0.00128369704749679,-0.00763358778625954,1499
2015-04-30,"79088","TX",,"Swisher","Tulia",12223,942,0.00748663101604278,0.00533617929562433,0.0107296137339056,1909
2015-04-30,"40067","KY","Louisville/Jefferson County","Shelby","Simpsonville",12224,1492,0.00268817204301075,-0.00133868808567604,0.0346740638002774,1045
2015-04-30,"06043","CT","Hartford","Tolland","Bolton",12225,1856,0.00487276664861938,-0.0169491525423729,0.226701916721745,1745
2015-04-30,"12170","NY","Albany","Saratoga","Town of Stillwater",12226,1628,0.0168644597126796,0.0168644597126796,0.0389278876834716,1254
2015-04-30,"37640","TN",,"Johnson","Butler",12227,971,0.00413650465356774,0.00413650465356774,0.0429645542427497,1429
2015-04-30,"38921","MS",,"Tallahatchie","Charleston",12228,907,0.0011037527593819,-0.00657174151150055,0.0134078212290503,754
2015-04-30,"53565","WI","Madison","Iowa","Mineral Point",12229,1213,-0.00410509031198686,0.0227655986509275,0.0575414123801221,1350
2015-04-30,"89705","NV","Carson City","Carson City","Carson City",12230,1275,0.00710900473933649,0.00631412786108919,0.0607321131447587,1736
2015-04-30,"24801","WV",,"McDowell","Welch",12231,804,-0.00618046971569839,0.00374531835205993,-0.0574443141852286,1206
2015-04-30,"61074","IL",,"Carroll","Savanna",12232,1075,0.00561272217025257,-0.0511915269196823,-0.145468998410175,1766
2015-04-30,"49709","MI",,"Montmorency","Atlanta",12233,816,-0.0048780487804878,-0.0227544910179641,0.00122699386503067,1610
2015-04-30,"20714","MD","Washington","Calvert","North Beach",12234,1695,0.00236546422235364,0.0113365155131265,0.0216998191681736,2065
2015-04-30,"53119","WI","Milwaukee","Waukesha","Town of Eagle",12235,1895,0.0349535772801748,0.070016939582157,-0.0119916579770594,1773
2015-04-30,"17724","PA","Sayre","Bradford","Canton Township",12236,1198,0.00672268907563025,-0.00415627597672485,-0.0275974025974026,1035
2015-04-30,"48097","MI","Detroit","Saint Clair","Yale",12237,1014,0.012987012987013,0.0914962325080732,0.180442374854482,1233
2015-04-30,"03032","NH","Boston","Rockingham","Auburn",12238,1963,0.00512032770097286,-0.0155466399197593,0.0315291644771414,1793
2015-04-30,"06331","CT","Willimantic","Windham","Canterbury",12239,1496,-0.00200133422281521,0.0183798502382573,0.0716332378223496,1704
2015-04-30,"53017","WI","Milwaukee","Washington","Richfield",12240,1754,0.00920598388952819,0.0740967544396816,0.0793846153846154,2117
2015-04-30,"67215","KS","Wichita","Sedgwick","Wichita",12241,1214,0.00165016501650165,0.00830564784053156,0.0630472854640981,1969
